PassengerId,Age,ServiceCost,CryoInt,VIPInt
5156_01,21.0,0.0,1,0
5156_02,29.0,5841.0,0,0
5161_01,41.0,0.0,1,0
5162_01,16.0,0.0,1,0
5162_02,39.0,1305.0,0,0
5163_01,30.0,0.0,1,0
5163_02,40.0,864.0,0,0
5165_01,63.0,645.0,0,0
5166_01,32.0,883.0,0,0
5167_01,47.0,1087.0,0,0
5170_01,23.0,720.0,0,0
5171_01,23.0,698.0,0,0
5173_01,19.0,0.0,1,0
5174_01,44.0,0.0,1,0
5174_02,29.0,6680.0,0,0
5175_01,21.0,783.0,0,0
5176_01,23.0,792.0,0,0
5177_01,26.0,0.0,0,1
5179_01,47.0,0.0,1,0
5182_01,4.0,0.0,1,0
5182_02,25.0,704.0,0,0
5184_01,0.0,0.0,0,0
5185_01,29.0,1359.0,0,0
5186_01,21.0,723.0,0,0
5187_01,20.0,954.0,0,0
5188_01,34.0,815.0,0,0
5188_02,9.0,0.0,1,0
5188_03,12.0,0.0,1,0
5190_01,13.0,1513.0,0,0
5192_01,27.0,0.0,1,0
5193_01,34.0,3994.0,0,0
5194_01,18.0,0.0,1,0
5194_02,16.0,0.0,1,0
5196_01,43.0,0.0,1,0
5196_02,0.0,0.0,1,0
5197_01,20.0,788.0,0,0
5198_01,45.0,1308.0,0,0
5202_01,14.0,0.0,1,0
5205_01,22.0,1500.0,0,0
5205_02,2.0,0.0,0,0
5206_01,28.0,0.0,1,0
5206_02,60.0,1075.0,0,0
5206_03,48.0,771.0,0,0
5207_01,18.0,827.0,0,0
5207_02,31.0,1385.0,0,0
5208_01,26.0,0.0,1,0
5208_02,41.0,7747.0,0,0
5210_01,29.0,736.0,0,0
5213_01,25.0,923.0,0,0
5214_01,0.0,0.0,0,0
5216_01,30.0,0.0,1,0
5217_01,18.0,0.0,1,0
5217_02,32.0,0.0,1,0
5218_01,28.0,2414.0,0,0
5220_01,21.0,2578.0,0,0
5221_01,25.0,689.0,0,0
5223_03,8.0,0.0,1,0
5224_01,24.0,1500.0,0,0
5225_01,30.0,0.0,1,0
5226_01,24.0,0.0,1,0
5227_01,13.0,0.0,1,0
5229_01,16.0,990.0,0,0
5230_01,23.0,1855.0,0,0
5234_01,16.0,2639.0,0,0
5235_01,29.0,908.0,0,0
5236_01,46.0,995.0,0,0
5238_01,13.0,0.0,1,0
5239_01,22.0,0.0,1,0
5240_01,29.0,0.0,1,0
5242_01,46.0,0.0,1,0
5243_01,24.0,1235.0,0,0
5243_02,33.0,0.0,1,0
5244_01,38.0,1574.0,0,0
5246_01,57.0,0.0,1,0
5247_01,38.0,2330.0,0,0
5248_01,28.0,834.0,0,0
5249_01,25.0,1014.0,0,0
5250_01,22.0,0.0,1,0
5251_01,33.0,2623.0,0,0
5252_01,35.0,1571.0,0,0
5253_01,24.0,802.0,0,0
5254_01,31.0,0.0,1,0
5254_02,16.0,0.0,1,0
5254_03,28.0,0.0,1,0
5254_04,8.0,0.0,0,0
5255_01,20.0,0.0,1,0
5256_01,26.0,1057.0,0,0
5257_01,43.0,3394.0,0,0
5258_01,70.0,3598.0,0,0
5260_01,17.0,0.0,1,0
5262_01,14.0,0.0,1,0
5264_01,21.0,0.0,1,0
5264_02,37.0,649.0,0,0
5265_01,15.0,1102.0,0,0
5266_01,20.0,2373.0,0,0
5266_02,36.0,12535.0,0,1
5269_01,21.0,662.0,0,0
5271_01,28.0,921.0,0,0
5272_01,20.0,0.0,1,0
5273_01,26.0,828.0,0,0
5274_01,25.0,923.0,0,0
5275_01,29.0,724.0,0,0
5276_01,39.0,4841.0,0,1
5277_01,18.0,1319.0,0,0
5278_01,37.0,0.0,1,0
5282_01,35.0,865.0,0,0
5282_02,26.0,683.0,0,0
5282_03,0.0,0.0,1,0
5288_01,36.0,777.0,0,0
5291_01,27.0,3969.0,0,0
5292_01,25.0,4548.0,0,0
5297_01,32.0,0.0,1,0
5298_01,14.0,0.0,1,0
5299_01,16.0,0.0,1,0
5300_01,51.0,0.0,1,0
5301_01,21.0,0.0,1,0
5301_02,31.0,0.0,1,0
5303_01,9.0,0.0,0,0
5303_02,7.0,0.0,0,0
5303_03,3.0,0.0,0,0
5303_04,2.0,0.0,1,0
5303_05,7.0,0.0,0,0
5304_01,18.0,1760.0,0,0
5304_02,33.0,0.0,1,0
5305_01,23.0,2897.0,0,0
5310_01,32.0,5341.0,0,0
5312_01,27.0,0.0,1,0
5313_01,23.0,552.0,0,0
5315_01,18.0,778.0,0,0
5316_01,23.0,0.0,1,0
5320_01,31.0,0.0,1,0
5320_02,32.0,1751.0,0,0
5325_01,21.0,757.0,0,0
5326_01,28.0,0.0,1,0
5327_01,38.0,0.0,0,0
5330_01,20.0,809.0,0,0
5331_01,23.0,633.0,0,0
5333_01,48.0,500.0,0,0
5334_01,15.0,0.0,1,0
5334_02,30.0,723.0,0,0
5340_01,36.0,710.0,0,0
5341_01,20.0,0.0,1,0
5343_01,17.0,946.0,0,0
5344_01,38.0,10947.0,0,0
5344_02,38.0,0.0,1,0
5345_01,14.0,868.0,0,0
5346_01,21.0,827.0,0,0
5347_01,18.0,7548.0,0,0
5348_01,26.0,1056.0,0,0
5350_01,35.0,4548.0,0,0
5353_01,13.0,0.0,1,0
5353_02,39.0,9670.0,0,0
5354_01,49.0,1775.0,0,0
5354_02,28.0,0.0,0,0
5355_01,27.0,796.0,0,0
5356_01,29.0,4549.0,0,0
5359_01,27.0,803.0,0,0
5360_01,38.0,0.0,1,0
5362_01,35.0,0.0,1,0
5363_01,37.0,0.0,1,0
5365_01,60.0,996.0,0,0
5366_01,31.0,0.0,1,0
5367_01,4.0,0.0,1,0
5367_02,34.0,4766.0,0,0
5367_03,46.0,9391.0,0,0
5368_01,18.0,2344.0,0,0
5374_01,29.0,1005.0,0,0
5375_01,13.0,0.0,1,0
5375_02,26.0,0.0,1,0
5378_01,30.0,6855.0,0,0
5379_01,42.0,3417.0,0,0
5380_01,36.0,1148.0,0,0
5384_01,34.0,6544.0,0,1
5384_02,26.0,5041.0,0,0
5385_01,31.0,3224.0,0,0
5387_01,48.0,746.0,0,0
5389_01,27.0,1348.0,0,0
5390_01,24.0,0.0,1,0
5390_02,20.0,0.0,1,0
5390_03,48.0,891.0,0,0
5392_01,35.0,1298.0,0,1
5394_01,14.0,2399.0,0,0
5395_01,28.0,2578.0,0,0
5397_01,42.0,0.0,1,0
5397_02,8.0,0.0,1,0
5397_03,30.0,0.0,1,0
5401_01,44.0,812.0,0,0
5404_01,38.0,804.0,0,0
5408_01,32.0,3015.0,0,0
5408_02,16.0,3367.0,0,0
5410_01,33.0,2383.0,0,0
5411_01,38.0,6087.0,0,0
5413_01,16.0,928.0,0,0
5414_01,16.0,769.0,0,0
5414_02,11.0,0.0,0,0
5414_03,22.0,1235.0,0,0
5414_04,43.0,1544.0,0,0
5414_05,20.0,0.0,1,0
5415_01,22.0,1069.0,0,0
5416_02,30.0,1298.0,0,0
5416_03,18.0,0.0,1,0
5420_01,39.0,830.0,0,0
5421_01,37.0,3762.0,0,0
5423_01,49.0,742.0,0,0
5423_02,28.0,2082.0,0,0
5424_01,13.0,1698.0,0,0
5424_02,64.0,1172.0,0,0
5425_01,24.0,746.0,0,0
5427_01,18.0,0.0,1,0
5427_02,18.0,3674.0,0,0
5427_03,25.0,1119.0,0,0
5430_01,19.0,0.0,1,0
5435_01,50.0,1406.0,0,0
5436_01,30.0,829.0,0,0
5437_01,44.0,1288.0,0,0
5438_01,52.0,0.0,1,0
5440_01,7.0,0.0,1,0
5440_02,30.0,716.0,0,0
5440_03,27.0,1109.0,0,0
5441_01,24.0,0.0,1,0
5443_01,13.0,699.0,0,0
5445_01,61.0,869.0,0,0
5447_01,17.0,0.0,1,0
5450_01,16.0,0.0,1,0
5451_01,21.0,697.0,0,0
5453_01,28.0,1128.0,0,0
5455_01,13.0,10801.0,0,0
5457_01,39.0,740.0,0,0
5458_01,24.0,987.0,0,0
5459_01,38.0,4079.0,0,0
5462_01,20.0,1492.0,0,0
5463_01,21.0,724.0,0,0
5465_01,27.0,2570.0,0,0
5465_02,49.0,1819.0,0,0
5465_03,6.0,0.0,1,0
5466_01,41.0,0.0,1,0
5466_02,33.0,9728.0,0,1
5466_03,6.0,0.0,0,0
5466_04,35.0,17003.0,0,0
5467_01,31.0,2725.0,0,0
5472_01,37.0,570.0,0,0
5476_01,49.0,1024.0,0,0
5477_01,17.0,886.0,0,0
5478_01,29.0,1773.0,0,0
5479_01,36.0,0.0,1,0
5480_01,37.0,21455.0,0,0
5483_01,17.0,683.0,0,0
5484_01,45.0,0.0,1,0
5485_01,20.0,809.0,0,0
5487_01,24.0,0.0,1,0
5488_01,28.0,0.0,1,0
5488_02,15.0,7358.0,0,0
5488_03,53.0,11789.0,0,0
5488_04,51.0,0.0,1,0
5489_02,1.0,0.0,1,0
5491_01,20.0,887.0,0,0
5492_01,23.0,1344.0,0,0
5494_01,22.0,822.0,0,0
5496_01,22.0,0.0,1,0
5497_01,13.0,0.0,1,0
5497_02,28.0,0.0,0,0
5499_01,40.0,0.0,1,0
5500_01,21.0,4157.0,0,0
5501_01,35.0,887.0,0,0
5504_01,22.0,1449.0,0,0
5506_01,37.0,0.0,1,0
5507_01,21.0,0.0,0,0
5508_01,50.0,982.0,0,0
5509_01,27.0,800.0,0,0
5510_01,20.0,0.0,1,0
5511_01,15.0,0.0,1,0
5512_01,31.0,4616.0,0,0
5514_01,18.0,0.0,1,0
5514_03,27.0,927.0,0,0
5515_01,22.0,804.0,0,0
5520_01,56.0,782.0,0,0
5521_01,28.0,800.0,0,0
5522_01,42.0,666.0,0,0
5522_02,20.0,703.0,0,0
5523_01,29.0,422.0,0,0
5524_01,36.0,645.0,0,0
5526_02,64.0,0.0,1,0
5527_02,1.0,0.0,1,0
5527_04,0.0,0.0,1,0
5528_01,18.0,758.0,0,0
5529_01,39.0,7592.0,0,0
5530_01,37.0,1013.0,0,0
5530_02,44.0,0.0,1,0
5531_01,43.0,1434.0,0,0
5531_02,33.0,0.0,1,0
5535_02,0.0,0.0,0,0
5535_03,4.0,0.0,0,0
5536_01,20.0,0.0,1,0
5538_01,47.0,0.0,1,0
5538_02,17.0,0.0,1,0
5539_01,26.0,9855.0,0,0
5543_01,26.0,0.0,1,0
5545_01,34.0,773.0,0,0
5545_02,11.0,0.0,1,0
5545_03,0.0,0.0,1,0
5546_01,28.0,9621.0,0,0
5550_01,33.0,881.0,0,0
5551_01,22.0,0.0,1,0
5552_02,11.0,0.0,1,0
5552_03,60.0,2364.0,0,0
5556_01,27.0,1608.0,0,0
5557_01,37.0,0.0,1,0
5559_01,23.0,0.0,1,0
5560_01,57.0,2729.0,0,0
5561_01,29.0,0.0,1,0
5561_02,28.0,7850.0,0,0
5561_03,42.0,9069.0,0,0
5561_04,43.0,3488.0,0,0
5563_01,26.0,0.0,1,0
5566_01,72.0,6192.0,0,0
5568_01,49.0,7318.0,0,0
5568_02,29.0,0.0,1,1
5569_01,18.0,0.0,1,0
5571_01,26.0,909.0,0,0
5572_01,19.0,0.0,1,0
5573_01,18.0,823.0,0,0
5574_01,14.0,1539.0,0,0
5575_01,44.0,2365.0,0,0
5575_02,34.0,0.0,1,0
5578_01,18.0,0.0,1,0
5580_01,36.0,0.0,1,0
5583_01,52.0,4164.0,0,0
5585_01,22.0,773.0,0,0
5585_02,34.0,806.0,0,0
5586_01,37.0,753.0,0,0
5587_01,22.0,739.0,0,0
5589_01,26.0,880.0,0,0
5591_01,14.0,791.0,0,0
5592_01,53.0,0.0,1,0
5594_01,17.0,2005.0,0,0
5595_01,30.0,871.0,0,0
5596_01,65.0,3786.0,0,0
5598_01,19.0,710.0,0,0
5601_01,3.0,0.0,1,0
5601_02,6.0,0.0,0,0
5601_03,4.0,0.0,0,0
5601_04,21.0,2786.0,0,0
5601_05,8.0,0.0,1,0
5602_01,35.0,0.0,1,0
5602_02,18.0,4046.0,0,0
5603_01,34.0,12473.0,0,0
5606_01,45.0,0.0,1,0
5606_02,31.0,2412.0,0,0
5608_01,14.0,902.0,0,0
5609_01,23.0,770.0,0,0
5610_01,61.0,0.0,1,0
5610_02,54.0,22751.0,0,1
5611_01,28.0,0.0,1,0
5611_02,46.0,9021.0,0,0
5613_01,32.0,1180.0,0,0
5614_01,49.0,0.0,1,0
5615_01,20.0,0.0,1,0
5616_01,25.0,937.0,0,0
5618_01,19.0,804.0,0,0
5619_01,28.0,0.0,1,0
5622_01,68.0,970.0,0,0
5623_01,16.0,0.0,1,0
5625_01,19.0,0.0,1,0
5625_03,15.0,2206.0,0,0
5625_04,26.0,0.0,1,0
5625_05,22.0,1182.0,0,0
5626_01,23.0,0.0,1,0
5627_01,31.0,0.0,0,0
5628_01,27.0,0.0,1,0
5631_01,20.0,2758.0,0,0
5637_01,43.0,724.0,0,0
5639_01,22.0,622.0,0,0
5640_01,27.0,0.0,1,0
5642_01,35.0,0.0,1,0
5642_02,37.0,0.0,1,0
5643_01,24.0,1753.0,0,0
5643_02,18.0,2820.0,0,0
5643_03,15.0,698.0,0,0
5644_01,28.0,1915.0,0,0
5645_01,24.0,2251.0,0,0
5646_01,39.0,0.0,1,0
5647_02,52.0,2776.0,0,0
5648_01,27.0,6072.0,0,0
5648_02,50.0,8564.0,0,0
5650_01,24.0,1816.0,0,0
5651_01,26.0,847.0,0,0
5652_01,24.0,565.0,0,0
5653_01,15.0,0.0,1,0
5655_01,42.0,1233.0,0,0
5659_01,51.0,880.0,0,0
5661_01,43.0,691.0,0,0
5661_02,31.0,0.0,1,0
5662_01,14.0,0.0,1,0
5662_02,31.0,692.0,0,0
5663_01,33.0,1725.0,0,0
5667_01,21.0,4393.0,0,0
5671_01,13.0,1800.0,0,0
5674_01,22.0,21842.0,0,0
5677_01,22.0,1299.0,0,0
5679_01,18.0,0.0,1,0
5679_02,35.0,0.0,1,0
5679_03,20.0,0.0,1,0
5680_01,18.0,1609.0,0,0
5681_01,66.0,0.0,1,0
5684_01,33.0,0.0,1,0
5684_02,48.0,0.0,1,0
5684_03,38.0,2768.0,0,0
5684_04,62.0,0.0,1,0
5685_01,19.0,0.0,1,0
5686_01,44.0,2374.0,0,0
5686_02,25.0,2380.0,0,0
5687_01,15.0,1975.0,0,0
5688_01,20.0,1299.0,0,0
5689_01,34.0,1443.0,0,0
5692_01,23.0,2348.0,0,0
5693_01,45.0,2416.0,0,0
5695_01,39.0,0.0,1,0
5696_01,33.0,0.0,1,0
5698_01,14.0,877.0,0,0
5698_02,26.0,885.0,0,0
5700_01,47.0,0.0,1,0
5702_01,28.0,0.0,1,0
5705_01,17.0,0.0,1,0
5706_01,16.0,1183.0,0,0
5707_01,15.0,1002.0,0,0
5709_01,33.0,8475.0,0,0
5710_01,61.0,1262.0,0,0
5712_01,61.0,0.0,1,0
5713_01,42.0,825.0,0,0
5714_01,4.0,0.0,0,0
5714_02,12.0,0.0,0,0
5714_04,19.0,0.0,1,0
5716_01,29.0,1328.0,0,0
5717_01,59.0,949.0,0,0
5718_01,20.0,0.0,1,0
5719_01,70.0,908.0,0,0
5719_02,3.0,0.0,1,0
5721_01,37.0,0.0,1,0
5721_02,58.0,6306.0,0,0
5722_01,44.0,2367.0,0,0
5723_01,24.0,0.0,1,0
5724_01,20.0,0.0,1,0
5725_01,24.0,1392.0,0,0
5727_01,28.0,711.0,0,0
5728_01,24.0,804.0,0,0
5729_01,29.0,0.0,1,0
5730_01,25.0,2151.0,0,0
5732_01,20.0,809.0,0,0
5733_01,34.0,1793.0,0,0
5733_02,28.0,1300.0,0,0
5737_01,39.0,11911.0,0,0
5737_02,35.0,8694.0,0,0
5738_01,18.0,0.0,1,0
5739_01,20.0,0.0,1,0
5740_01,42.0,7652.0,0,0
5740_02,32.0,3402.0,0,0
5742_01,50.0,729.0,0,0
5744_01,23.0,906.0,0,0
5747_01,29.0,762.0,0,0
5748_01,35.0,3127.0,0,1
5750_01,18.0,981.0,0,0
5751_01,24.0,772.0,0,0
5755_01,23.0,674.0,0,0
5756_01,51.0,902.0,0,0
5756_02,42.0,693.0,0,0
5756_03,19.0,721.0,0,0
5756_06,22.0,660.0,0,0
5756_07,25.0,3177.0,0,0
5756_08,31.0,3043.0,0,0
5757_01,23.0,559.0,0,0
5758_01,22.0,0.0,1,0
5761_01,55.0,0.0,1,0
5763_01,40.0,699.0,0,0
5764_01,25.0,1046.0,0,0
5765_01,42.0,2640.0,0,0
5767_01,33.0,0.0,1,0
5768_01,54.0,0.0,1,0
5768_02,22.0,0.0,1,0
5769_01,22.0,0.0,1,0
5769_02,19.0,0.0,1,0
5772_01,23.0,2901.0,0,0
5773_01,61.0,0.0,1,0
5776_01,21.0,724.0,0,0
5778_01,36.0,907.0,0,0
5780_02,35.0,0.0,1,0
5780_03,21.0,0.0,1,0
5781_01,21.0,595.0,0,0
5783_01,43.0,1421.0,0,0
5785_01,34.0,571.0,0,0
5786_01,47.0,1737.0,0,0
5788_01,27.0,1532.0,0,0
5790_01,46.0,5411.0,0,0
5791_01,46.0,1014.0,0,0
5792_01,40.0,9881.0,0,0
5793_01,59.0,0.0,1,0
5794_01,45.0,6202.0,0,0
5795_01,19.0,690.0,0,0
5799_01,39.0,0.0,1,0
5800_01,40.0,1497.0,0,0
5802_01,44.0,1056.0,0,0
5804_01,26.0,0.0,1,0
5806_01,22.0,1228.0,0,0
5808_01,2.0,0.0,0,0
5808_02,18.0,796.0,0,0
5809_01,22.0,1298.0,0,0
5809_02,46.0,2175.0,0,0
5810_01,28.0,0.0,1,0
5810_02,31.0,1563.0,0,0
5811_01,36.0,6263.0,0,0
5811_02,46.0,6096.0,0,0
5812_01,0.0,0.0,1,0
5812_02,3.0,0.0,0,0
5812_03,12.0,0.0,1,0
5812_04,2.0,0.0,1,0
5812_05,41.0,0.0,1,0
5812_06,11.0,0.0,1,0
5813_01,41.0,0.0,1,0
5814_01,17.0,1182.0,0,0
5814_02,21.0,0.0,1,0
5814_03,21.0,0.0,1,0
5814_04,27.0,1033.0,0,0
5814_05,54.0,0.0,1,0
5814_06,15.0,3462.0,0,0
5814_07,39.0,0.0,1,0
5816_01,31.0,395.0,0,0
5817_01,28.0,0.0,1,0
5818_01,21.0,3560.0,0,0
5819_01,29.0,0.0,1,0
5821_01,44.0,6527.0,0,0
5822_01,12.0,0.0,1,0
5823_01,18.0,0.0,1,0
5824_01,20.0,0.0,1,0
5825_01,43.0,9388.0,0,0
5826_01,46.0,0.0,1,0
5827_01,53.0,992.0,0,0
5828_01,21.0,621.0,0,0
5829_01,23.0,737.0,0,0
5831_01,9.0,0.0,0,0
5834_01,19.0,1100.0,0,0
5835_01,52.0,0.0,1,0
5836_01,31.0,0.0,1,0
5839_01,27.0,0.0,1,0
5840_01,23.0,0.0,1,0
5842_01,28.0,0.0,1,0
5842_02,27.0,0.0,1,0
5843_01,58.0,0.0,1,0
5846_01,27.0,1048.0,0,1
5847_01,33.0,1451.0,0,0
5848_01,28.0,996.0,0,0
5849_01,39.0,1104.0,0,0
5852_01,27.0,987.0,0,0
5854_01,36.0,2084.0,0,0
5855_02,41.0,752.0,0,0
5856_02,27.0,0.0,1,0
5858_01,22.0,808.0,0,0
5859_01,23.0,4000.0,0,0
5860_01,40.0,1307.0,0,0
5860_02,2.0,0.0,1,0
5860_03,0.0,0.0,0,0
5861_01,27.0,1804.0,0,0
5863_01,0.0,0.0,0,0
5863_02,17.0,902.0,0,0
5868_01,62.0,787.0,0,0
5869_01,14.0,0.0,1,0
5871_01,24.0,2217.0,0,0
5874_01,51.0,0.0,1,0
5875_01,49.0,789.0,0,0
5876_01,52.0,1939.0,0,0
5876_02,35.0,0.0,1,0
5876_03,22.0,0.0,1,0
5878_01,47.0,0.0,1,0
5879_01,25.0,0.0,1,0
5880_01,11.0,0.0,1,0
5882_01,17.0,1150.0,0,0
5885_02,55.0,1416.0,0,0
5885_03,29.0,2428.0,0,0
5885_04,19.0,888.0,0,0
5885_05,23.0,0.0,1,0
5885_06,32.0,5525.0,0,0
5885_07,27.0,1818.0,0,0
5885_08,25.0,892.0,0,0
5886_02,30.0,0.0,1,0
5887_01,50.0,844.0,0,0
5887_02,51.0,826.0,0,0
5888_01,27.0,1331.0,0,0
5888_02,35.0,1815.0,0,0
5889_01,48.0,4450.0,0,0
5890_01,27.0,0.0,1,0
5891_01,19.0,0.0,1,0
5894_01,18.0,0.0,1,0
5898_01,41.0,0.0,1,0
5900_02,30.0,0.0,1,0
5901_01,15.0,879.0,0,0
5902_01,34.0,880.0,0,0
5903_01,34.0,791.0,0,0
5905_01,23.0,705.0,0,0
5906_01,51.0,816.0,0,0
5907_01,63.0,0.0,1,0
5908_01,42.0,776.0,0,0
5909_01,19.0,716.0,0,0
5909_02,5.0,0.0,1,0
5909_03,2.0,0.0,1,0
5912_01,15.0,0.0,1,0
5913_01,36.0,1414.0,0,0
5915_01,32.0,788.0,0,0
5916_01,19.0,659.0,0,0
5919_01,26.0,2447.0,0,0
5920_01,33.0,1206.0,0,0
5921_01,38.0,0.0,1,0
5921_02,22.0,921.0,0,0
5922_01,32.0,0.0,0,0
5923_01,30.0,0.0,1,0
5924_01,51.0,595.0,0,0
5925_01,29.0,5424.0,0,0
5925_02,16.0,2167.0,0,0
5925_03,32.0,4998.0,0,0
5927_01,24.0,5446.0,0,0
5927_02,23.0,4944.0,0,0
5927_03,46.0,0.0,1,0
5927_05,17.0,0.0,1,0
5927_06,35.0,5459.0,0,0
5927_07,43.0,4036.0,0,0
5928_01,20.0,787.0,0,0
5930_01,24.0,0.0,1,0
5930_02,28.0,3994.0,0,0
5930_03,19.0,0.0,1,0
5931_01,39.0,2025.0,0,0
5933_01,34.0,2188.0,0,0
5939_01,30.0,1298.0,0,0
5944_01,32.0,0.0,1,0
5945_01,7.0,0.0,1,0
5945_02,34.0,0.0,1,0
5945_03,47.0,769.0,0,0
5946_01,19.0,947.0,0,0
5947_01,52.0,0.0,1,0
5949_01,19.0,1183.0,0,0
5949_02,18.0,0.0,1,0
5953_01,13.0,1370.0,0,0
5954_01,25.0,2099.0,0,0
5955_01,33.0,1022.0,0,0
5955_02,27.0,2598.0,0,0
5957_01,17.0,0.0,1,0
5957_02,15.0,0.0,1,0
5957_03,58.0,5419.0,0,1
5959_01,29.0,4195.0,0,0
5959_02,34.0,0.0,1,0
5960_01,28.0,6789.0,0,0
5960_02,29.0,4854.0,0,0
5960_03,25.0,0.0,1,0
5963_01,23.0,2026.0,0,0
5965_01,22.0,808.0,0,0
5967_02,38.0,784.0,0,0
5967_03,0.0,0.0,0,0
5969_01,0.0,0.0,1,0
5969_03,2.0,0.0,0,0
5970_01,40.0,0.0,1,0
5971_01,47.0,1574.0,0,0
5972_01,34.0,1981.0,0,0
5973_01,43.0,1693.0,0,0
5974_01,21.0,0.0,1,0
5975_01,43.0,0.0,1,0
5976_01,33.0,3898.0,0,0
5977_01,28.0,0.0,0,0
5977_04,46.0,8443.0,0,0
5981_01,27.0,1309.0,0,0
5981_02,2.0,0.0,0,0
5981_03,0.0,0.0,0,0
5983_01,25.0,1455.0,0,1
5983_02,47.0,0.0,1,0
5984_01,38.0,1259.0,0,0
5984_02,24.0,1173.0,0,0
5985_01,24.0,765.0,0,0
5988_01,44.0,3670.0,0,0
5990_01,23.0,0.0,1,0
5991_01,26.0,12344.0,0,0
5992_01,20.0,0.0,1,0
5993_01,27.0,0.0,1,0
5995_01,33.0,0.0,1,0
5998_01,30.0,808.0,0,0
5999_01,32.0,907.0,0,0
6000_01,19.0,1689.0,0,0
6000_02,41.0,809.0,0,0
6003_01,36.0,754.0,0,0
6004_01,21.0,0.0,1,0
6006_01,45.0,9480.0,0,1
6006_02,26.0,0.0,1,0
6010_01,15.0,0.0,1,0
6011_01,58.0,2007.0,0,0
6014_01,13.0,791.0,0,0
6015_01,19.0,0.0,1,0
6015_02,25.0,6641.0,0,0
6016_01,24.0,1669.0,0,0
6016_02,20.0,809.0,0,0
6017_01,34.0,0.0,1,0
6017_02,13.0,0.0,1,0
6020_01,39.0,0.0,1,0
6020_02,0.0,0.0,1,0
6020_03,10.0,0.0,0,0
6020_04,9.0,0.0,1,0
6020_06,11.0,0.0,0,0
6022_01,24.0,645.0,0,0
6025_01,42.0,596.0,0,0
6026_01,41.0,1426.0,0,0
6027_01,36.0,10889.0,0,0
6028_01,27.0,3498.0,0,0
6028_02,32.0,2128.0,0,1
6028_03,11.0,0.0,0,0
6028_04,26.0,4681.0,0,1
6028_05,28.0,6995.0,0,0
6029_01,25.0,991.0,0,0
6030_01,5.0,0.0,0,0
6030_03,13.0,1007.0,0,0
6030_04,30.0,754.0,0,0
6030_06,0.0,0.0,1,0
6031_01,52.0,1040.0,0,0
6032_01,15.0,0.0,1,0
6032_02,40.0,789.0,0,0
6032_03,0.0,0.0,1,0
6033_01,32.0,1049.0,0,0
6033_02,15.0,0.0,1,0
6034_01,26.0,4439.0,0,0
6034_02,31.0,0.0,1,0
6034_03,8.0,0.0,0,0
6035_01,18.0,828.0,0,0
6036_01,44.0,4701.0,0,0
6036_02,15.0,4042.0,0,0
6036_03,27.0,3222.0,0,0
6038_01,22.0,2467.0,0,0
6039_02,32.0,760.0,0,0
6040_01,16.0,809.0,0,0
6041_01,34.0,434.0,0,0
6042_01,32.0,2599.0,0,0
6043_01,28.0,1821.0,0,0
6045_01,27.0,8151.0,0,0
6047_01,35.0,808.0,0,0
6048_01,25.0,0.0,1,0
6049_01,24.0,809.0,0,0
6052_01,61.0,0.0,1,0
6055_01,29.0,6608.0,0,1
6055_02,41.0,0.0,1,0
6058_01,18.0,2968.0,0,0
6059_01,28.0,3966.0,0,0
6061_01,18.0,703.0,0,0
6062_01,33.0,1815.0,0,0
6062_02,35.0,0.0,0,0
6064_01,68.0,35987.0,0,0
6065_01,19.0,788.0,0,0
6066_01,33.0,6472.0,0,0
6066_02,55.0,9631.0,0,0
6067_01,23.0,1765.0,0,0
6068_01,23.0,724.0,0,0
6069_01,15.0,4156.0,0,0
6070_01,49.0,2383.0,0,0
6071_01,33.0,808.0,0,0
6073_01,26.0,0.0,1,0
6075_01,26.0,0.0,1,0
6082_01,8.0,0.0,0,0
6085_01,46.0,871.0,0,0
6086_01,32.0,4365.0,0,0
6087_01,19.0,716.0,0,0
6090_01,36.0,0.0,1,0
6091_01,28.0,0.0,1,0
6091_02,39.0,860.0,0,0
6092_02,7.0,0.0,1,0
6092_03,1.0,0.0,0,0
6094_01,30.0,0.0,1,0
6094_02,44.0,0.0,1,0
6094_03,28.0,0.0,1,0
6095_01,29.0,4366.0,0,0
6096_01,41.0,1288.0,0,0
6096_02,13.0,2456.0,0,0
6096_03,18.0,6448.0,0,0
6098_01,27.0,2798.0,0,0
6099_01,26.0,0.0,1,0
6101_01,24.0,691.0,0,0
6102_01,26.0,600.0,0,0
6103_01,27.0,0.0,1,0
6106_01,54.0,0.0,1,0
6107_01,18.0,588.0,0,0
6108_01,13.0,864.0,0,0
6110_01,57.0,642.0,0,0
6111_02,32.0,4588.0,0,0
6111_03,21.0,0.0,1,0
6111_04,34.0,0.0,1,0
6111_05,33.0,2893.0,0,0
6115_01,50.0,1298.0,0,0
6117_01,56.0,5068.0,0,0
6118_01,42.0,1462.0,0,0
6118_02,39.0,0.0,1,0
6122_01,36.0,700.0,0,0
6124_01,37.0,842.0,0,0
6126_01,50.0,0.0,1,0
6127_01,27.0,2758.0,0,0
6128_01,23.0,0.0,1,0
6128_02,16.0,1001.0,0,0
6130_01,33.0,3332.0,0,1
6133_01,26.0,0.0,1,0
6135_01,24.0,804.0,0,0
6136_01,26.0,1291.0,0,0
6137_01,2.0,0.0,0,0
6137_02,33.0,902.0,0,0
6137_03,32.0,0.0,1,0
6137_04,3.0,0.0,1,0
6137_05,2.0,0.0,1,0
6137_06,6.0,0.0,0,0
